22.0818,-0.000287909,4.94796e-005
22.3971,5.43073e-005,0.00020035
22.7124,3.97754e-005,6.96819e-006
23.0277,0.00012964,0.000204341
23.343,-0.000136374,0.000201026
23.6583,0.000254164,-2.5818e-005
23.9737,0.00015807,0.000107648
24.289,6.58948e-005,0.000459498
24.6043,7.18133e-005,0.000482014
24.9196,-0.000101552,2.34786e-005
25.2349,0.000106338,0.00023171
25.5502,3.95759e-005,5.04016e-005
25.8655,-9.09663e-006,0.000111794
26.1808,-0.00017358,3.70747e-005
26.4961,-4.2895e-005,1.45519e-005
26.8114,-0.000174405,8.49002e-005
27.1267,-0.000260668,0.000224858
27.442,-9.77601e-005,2.68632e-005
27.7573,7.40274e-005,-7.55392e-005
28.0726,-0.000137731,9.39709e-005
28.3879,0.000155552,0.000271089
28.7032,-5.38425e-005,0.000148745
29.0185,6.55096e-005,7.21866e-005
29.3338,-0.000126676,0.000139961
29.6492,-2.85789e-005,-2.37415e-005
29.9645,-4.7036e-005,-8.36093e-005
30.2798,-0.000113977,2.65768e-005
30.5951,6.57614e-005,9.36646e-005
30.9104,0.000246987,0.00014814
31.2257,-6.60979e-005,-6.53155e-005
31.541,-3.68724e-005,-6.52608e-005
31.8563,-7.4254e-005,-4.79618e-005
32.1716,0.000112137,4.10966e-005
32.4869,-0.000285664,0.000181208
32.8022,-0.000123396,3.93159e-005
33.1175,4.3279e-005,-0.000350071
33.4328,0.00015375,-3.88286e-005
33.7481,-0.000242935,0.000331496
34.0634,-1.54343e-005,0.00025226
34.3787,-0.000247744,0.000126788
34.694,-0.000186583,1.06465e-005
35.0094,-2.85897e-005,-8.56687e-005
35.3247,-0.000229625,-4.36588e-005
35.64,0.000153745,2.08863e-006
35.9553,3.59031e-005,-0.000205677
36.2706,-0.000159114,-0.000192431
36.5859,0.000157334,-0.000233239
36.9012,2.25455e-005,2.54796e-005
37.2165,-4.01082e-005,0.000250389
37.5318,0.000136228,6.09516e-005
37.8471,-0.000171813,0.000113274
38.1624,0.000156339,0.000133832
38.4777,-2.10155e-005,4.00834e-005
38.793,-0.000217289,-0.000209421
39.1083,-9.82042e-006,0.000145701
39.4236,-0.000104672,3.26109e-005
39.7389,5.52173e-005,2.59839e-005
40.0542,-8.09951e-005,8.58095e-005
40.3696,-0.000117124,0.000217333
40.6849,0.000293508,6.64756e-005
41.0002,3.58277e-005,-0.000149245
41.3155,4.81904e-005,-6.47368e-006
41.6308,-1.90182e-005,-6.52589e-005
41.9461,-0.000203591,-0.000248989
42.2614,0.000220476,-6.97647e-005
42.5767,-0.000254916,0.000220449
42.892,0.000128172,-3.92968e-005
43.2073,-0.00017332,8.7801e-005
43.5226,-2.06164e-005,-0.000282746
43.8379,0.000231829,0.000147091
44.1532,8.74809e-005,9.73319e-005
44.4685,3.54697e-005,-0.000168496
44.7838,0.00029357,-3.16346e-005
45.0991,-0.000165022,5.55754e-005
45.4144,6.46718e-005,7.17536e-005
45.7298,0.000182434,-0.000200152
46.0451,0.000112018,7.463e-005
46.3604,-2.16752e-006,0.000190542
46.6757,0.000132117,-2.20661e-005
46.991,-0.000141934,0.000184053
47.3063,6.40463e-005,7.69883e-005
47.6216,9.21884e-005,-0.000173573
47.9369,-0.000158123,-7.09364e-005
48.2522,-0.000253615,6.64767e-006
48.5675,-0.000260251,-2.38335e-005
48.8828,-0.00012562,-0.000234878
49.1981,0.000141397,-4.62668e-005
49.5134,-0.000124931,7.56494e-005
49.8287,0.00017097,-2.07181e-005
50.144,0.000238548,0.000271487
50.4593,-0.000151775,0.00022937
50.7746,-0.000242985,-7.67101e-005
51.09,1.86703e-005,0.00018039
51.4053,3.00221e-005,0.000123043
51.7206,-0.000261548,-0.000113811
52.0359,1.08692e-005,1.9313e-005
52.3512,-7.2843e-005,-3.96014e-007
52.6665,-3.5643e-005,0.000313227
52.9818,-0.000324956,3.0054e-005
53.2971,5.33444e-005,8.11918e-005
53.6124,4.74464e-005,5.54338e-005
53.9277,-4.32315e-005,7.50343e-005
54.243,0.000127369,1.45904e-005
54.5583,3.28866e-005,0.000223316
54.8736,-0.00010486,3.14502e-005
55.1889,-6.70052e-005,0.000245567
55.5042,-7.39457e-005,0.000145707
55.8195,-0.000183256,-1.02204e-005
56.1348,0.000114072,-0.000252374
56.4501,0.000258574,1.38793e-005
56.7654,-1.40514e-005,4.40851e-005
57.0808,-0.000125168,0.000148639
57.3961,-0.000287044,-1.76252e-005
57.7114,-0.000128172,0.000131161
58.0267,-9.82874e-005,-6.40465e-005
58.342,0.000293301,4.67346e-006
58.6573,0.000235798,0.000137245
58.9726,0.000107259,0.000155581
59.2879,5.55534e-005,1.73991e-005
59.6032,9.37551e-005,4.97652e-005
59.9185,-3.06553e-005,1.51024e-005
60.2338,7.93034e-005,4.34637e-005
60.5491,8.91158e-005,-0.000129008
60.8644,3.45913e-005,-0.000108084
61.1797,-7.23259e-006,2.77528e-006
61.495,3.40684e-005,-0.000104849
61.8103,-0.000100527,-0.000339476
62.1256,-6.46877e-005,7.21494e-005
62.441,0.000103502,-0.000129759
62.7563,-5.6672e-005,0.000243441
63.0716,5.17153e-005,-0.000221929
63.3869,-0.000333201,3.75166e-005
63.7022,0.000117108,-0.00010547
64.0175,2.10403e-007,-5.52526e-005
64.3328,-9.03529e-005,0.000118013
64.6481,-2.25338e-005,-3.56434e-005
64.9634,-9.65605e-005,0.000195371
65.2787,0.000404527,0.00014102
65.594,-1.64942e-005,0.000189382
65.9093,7.14184e-006,0.000100168
66.2246,-8.80462e-005,-0.000114144
66.5399,0.000223154,5.16368e-005
66.8552,-4.0073e-005,0.000113727
67.1705,0.00014645,0.000134708
67.4858,-3.55186e-005,-4.6733e-005
67.8012,-1.18361e-005,-9.43876e-005
68.1165,0.000109441,7.95547e-005
68.4318,-0.000180594,7.64355e-005
68.7471,-8.01226e-005,-8.29636e-005
69.0624,0.000248728,6.32666e-005
69.3777,-0.000167015,-0.000134136
69.693,-7.59557e-005,5.65903e-006
70.0083,-7.11718e-005,0.000132784
70.3236,-3.30945e-005,-0.000149494
70.6389,-0.000164058,-1.82955e-005
70.9542,0.00020074,-7.2934e-005
71.2695,-5.67744e-006,3.30064e-005
71.5848,-0.000295494,1.36327e-005
71.9001,2.34464e-005,-0.00014951
72.2154,1.67358e-005,-0.000127448
72.5307,-0.000125078,-0.000200702
72.846,0.000104431,-0.00018379
73.1613,1.72474e-005,-2.71184e-005
73.4767,5.97456e-005,-2.66822e-005
73.792,2.84833e-005,0.000111241
74.1073,-0.000108243,-0.000236809
74.4226,0.000169057,-5.28911e-005
74.7379,-3.96522e-005,5.70524e-005
75.0532,3.85502e-005,9.7733e-005
75.3685,0.000122097,3.64258e-005
75.6838,8.56365e-005,0.00014503
75.9991,0.000101371,-1.69687e-006
76.3144,-7.29189e-006,-8.87587e-005
76.6297,-5.54428e-005,-0.000255325
76.945,7.43022e-005,1.94318e-005
77.2603,-2.19578e-005,8.68012e-005
77.5756,1.74822e-005,-0.000118037
77.8909,0.000136191,-5.99603e-005
78.2062,4.95005e-006,0.000329737
78.5215,-3.57856e-005,-8.58552e-009
78.8369,4.90296e-005,8.42098e-005
79.1522,-6.71231e-005,8.89651e-006
79.4675,-9.04963e-005,-8.1897e-005
79.7828,7.43605e-005,3.68765e-005
80.0981,-5.53958e-005,9.73824e-005
80.4134,-2.28511e-005,-8.88141e-005
80.7287,3.35978e-005,2.46139e-005
81.044,-0.000110402,-5.37238e-005
81.3593,2.44631e-005,-1.06639e-005
81.6746,-2.08388e-006,-7.14355e-005
81.9899,3.60871e-005,-5.48524e-005
82.3052,-9.7589e-006,5.58305e-005
82.6205,3.82399e-005,-5.47506e-005
82.9358,3.81214e-005,-3.20575e-005
83.2511,-4.77329e-005,-2.4171e-005
83.5664,-7.12038e-005,2.55047e-005
83.8817,1.71754e-005,-2.42473e-005
84.1971,-2.8394e-005,-0.000112123
84.5124,2.47288e-006,4.01414e-005
84.8277,-7.69442e-005,7.52131e-006
85.143,-3.39871e-005,-3.89947e-005
