    1.8200	    0.2092	   -0.0025
    1.8235	    0.2089	   -0.0009
    1.8270	    0.2083	   -0.0037
    1.8305	    0.2080	    0.0002
    1.8340	    0.2076	   -0.0033
    1.8375	    0.2072	   -0.0015
    1.8410	    0.2065	   -0.0042
    1.8445	    0.2063	   -0.0006
    1.8480	    0.2058	    0.0001
    1.8515	    0.2055	   -0.0046
    1.8550	    0.2051	   -0.0010
    1.8585	    0.2046	   -0.0028
    1.8620	    0.2041	   -0.0021
    1.8655	    0.2037	   -0.0032
    1.8690	    0.2037	   -0.0016
    1.8725	    0.2031	   -0.0032
    1.8760	    0.2028	   -0.0038
    1.8795	    0.2023	   -0.0040
    1.8830	    0.2018	    0.0002
    1.8865	    0.2018	   -0.0034
    1.8900	    0.2011	   -0.0012
    1.8935	    0.2006	   -0.0026
    1.8970	    0.2004	   -0.0027
    1.9005	    0.1998	   -0.0007
    1.9040	    0.1992	   -0.0064
    1.9075	    0.1988	    0.0002
    1.9110	    0.1980	   -0.0027
    1.9145	    0.1976	   -0.0016
    1.9180	    0.1973	   -0.0023
    1.9215	    0.1969	   -0.0036
    1.9250	    0.1966	   -0.0016
    1.9285	    0.1963	   -0.0027
    1.9320	    0.1957	   -0.0046
    1.9355	    0.1956	   -0.0021
    1.9390	    0.1952	   -0.0054
    1.9425	    0.1947	   -0.0010
    1.9460	    0.1944	   -0.0051
    1.9495	    0.1939	   -0.0018
    1.9530	    0.1936	   -0.0046
    1.9565	    0.1930	   -0.0004
    1.9600	    0.1924	   -0.0048
    1.9635	    0.1921	   -0.0024
    1.9670	    0.1917	   -0.0064
    1.9705	    0.1912	   -0.0011
    1.9740	    0.1908	   -0.0037
    1.9775	    0.1907	   -0.0035
    1.9810	    0.1905	   -0.0021
    1.9845	    0.1899	   -0.0055
    1.9880	    0.1896	   -0.0033
    1.9915	    0.1890	   -0.0045
    1.9950	    0.1888	   -0.0009
    1.9985	    0.1886	   -0.0030
    2.0020	    0.1882	   -0.0063
    2.0055	    0.1878	   -0.0001
    2.0090	    0.1872	   -0.0086
    2.0125	    0.1871	    0.0001
    2.0160	    0.1867	   -0.0064
    2.0195	    0.1862	   -0.0028
    2.0230	    0.1856	   -0.0039
    2.0265	    0.1857	   -0.0041
    2.0300	    0.1853	   -0.0032
    2.0335	    0.1850	   -0.0070
    2.0370	    0.1845	   -0.0033
    2.0405	    0.1843	   -0.0034
    2.0440	    0.1837	   -0.0043
    2.0475	    0.1833	   -0.0021
    2.0510	    0.1831	   -0.0029
    2.0545	    0.1830	   -0.0063
    2.0580	    0.1824	   -0.0047
    2.0615	    0.1820	   -0.0043
    2.0650	    0.1815	   -0.0037
    2.0685	    0.1813	   -0.0014
    2.0720	    0.1805	   -0.0060
    2.0755	    0.1803	   -0.0030
    2.0790	    0.1798	   -0.0044
    2.0825	    0.1796	   -0.0041
    2.0860	    0.1791	   -0.0034
    2.0895	    0.1788	   -0.0060
    2.0930	    0.1784	   -0.0038
    2.0965	    0.1778	   -0.0059
    2.1000	    0.1776	   -0.0029
    2.1035	    0.1772	   -0.0059
    2.1070	    0.1773	   -0.0050
    2.1105	    0.1765	   -0.0034
    2.1140	    0.1764	   -0.0087
    2.1175	    0.1756	   -0.0013
    2.1210	    0.1752	   -0.0100
    2.1245	    0.1749	   -0.0011
    2.1280	    0.1743	   -0.0094
    2.1315	    0.1741	   -0.0020
    2.1350	    0.1732	   -0.0084
    2.1385	    0.1732	   -0.0015
    2.1420	    0.1724	   -0.0088
    2.1455	    0.1726	   -0.0049
    2.1490	    0.1721	   -0.0069
    2.1525	    0.1717	   -0.0040
    2.1560	    0.1714	   -0.0051
    2.1595	    0.1711	   -0.0084
    2.1630	    0.1709	   -0.0021
    2.1665	    0.1703	   -0.0081
    2.1700	    0.1696	   -0.0023
    2.1735	    0.1694	   -0.0058
    2.1770	    0.1692	   -0.0065
    2.1805	    0.1687	   -0.0045
    2.1840	    0.1685	   -0.0058
    2.1875	    0.1681	   -0.0064
    2.1910	    0.1680	   -0.0039
    2.1945	    0.1673	   -0.0063
    2.1980	    0.1676	   -0.0038
    2.2015	    0.1666	   -0.0084
    2.2050	    0.1663	   -0.0027
    2.2085	    0.1660	   -0.0075
    2.2120	    0.1660	   -0.0034
    2.2155	    0.1655	   -0.0063
    2.2190	    0.1652	   -0.0054
    2.2225	    0.1646	   -0.0059
    2.2260	    0.1643	   -0.0054
    2.2295	    0.1640	   -0.0079
    2.2330	    0.1638	   -0.0022
    2.2365	    0.1635	   -0.0087
    2.2400	    0.1632	   -0.0018
    2.2435	    0.1627	   -0.0106
    2.2470	    0.1624	    0.0009
    2.2505	    0.1619	   -0.0121
    2.2540	    0.1617	   -0.0001
    2.2575	    0.1609	   -0.0113
    2.2610	    0.1612	   -0.0029
    2.2645	    0.1603	   -0.0090
    2.2680	    0.1602	   -0.0036
    2.2715	    0.1597	   -0.0062
    2.2750	    0.1595	   -0.0069
    2.2785	    0.1592	   -0.0065
    2.2820	    0.1590	   -0.0051
    2.2855	    0.1586	   -0.0058
    2.2890	    0.1583	   -0.0076
    2.2925	    0.1581	   -0.0050
    2.2960	    0.1573	   -0.0084
    2.2995	    0.1571	   -0.0028
    2.3030	    0.1569	   -0.0103
    2.3065	    0.1568	   -0.0009
    2.3100	    0.1560	   -0.0129
    2.3135	    0.1559	   -0.0033
    2.3170	    0.1550	   -0.0097
    2.3205	    0.1551	   -0.0027
    2.3240	    0.1544	   -0.0104
    2.3275	    0.1546	   -0.0046
    2.3310	    0.1541	   -0.0068
    2.3345	    0.1538	   -0.0054
    2.3380	    0.1532	   -0.0077
    2.3415	    0.1531	   -0.0039
    2.3450	    0.1526	   -0.0094
    2.3485	    0.1521	   -0.0043
    2.3520	    0.1522	   -0.0103
    2.3555	    0.1518	   -0.0051
    2.3590	    0.1514	   -0.0085
    2.3625	    0.1511	   -0.0062
    2.3660	    0.1506	   -0.0053
    2.3695	    0.1506	   -0.0078
    2.3730	    0.1504	   -0.0066
    2.3765	    0.1498	   -0.0080
    2.3800	    0.1496	   -0.0073
    2.3835	    0.1494	   -0.0055
    2.3870	    0.1490	   -0.0107
    2.3905	    0.1488	   -0.0053
    2.3940	    0.1484	   -0.0090
    2.3975	    0.1484	   -0.0063
    2.4010	    0.1478	   -0.0077
    2.4045	    0.1476	   -0.0069
    2.4080	    0.1474	   -0.0069
    2.4115	    0.1469	   -0.0085
    2.4150	    0.1470	   -0.0030
    2.4185	    0.1462	   -0.0084
    2.4220	    0.1464	   -0.0058
    2.4255	    0.1457	   -0.0076
    2.4290	    0.1457	   -0.0044
    2.4325	    0.1451	   -0.0084
    2.4360	    0.1449	   -0.0059
    2.4395	    0.1446	   -0.0079
    2.4430	    0.1442	   -0.0066
    2.4465	    0.1437	   -0.0085
    2.4500	    0.1437	   -0.0069
    2.4535	    0.1433	   -0.0091
    2.4570	    0.1432	   -0.0058
    2.4605	    0.1430	   -0.0083
    2.4640	    0.1426	   -0.0050
    2.4675	    0.1421	   -0.0090
    2.4710	    0.1423	   -0.0061
    2.4745	    0.1414	   -0.0096
    2.4780	    0.1413	   -0.0070
    2.4815	    0.1408	   -0.0086
    2.4850	    0.1407	   -0.0062
    2.4885	    0.1405	   -0.0088
    2.4920	    0.1402	   -0.0071
    2.4955	    0.1396	   -0.0088
    2.4990	    0.1394	   -0.0056
    2.5025	    0.1391	   -0.0097
    2.5060	    0.1391	   -0.0089
    2.5095	    0.1388	   -0.0070
    2.5130	    0.1383	   -0.0091
    2.5165	    0.1379	   -0.0079
    2.5200	    0.1379	   -0.0070
    2.5235	    0.1376	   -0.0071
    2.5270	    0.1371	   -0.0087
    2.5305	    0.1371	   -0.0050
    2.5340	    0.1362	   -0.0123
    2.5375	    0.1363	   -0.0029
    2.5410	    0.1357	   -0.0101
    2.5445	    0.1360	   -0.0047
    2.5480	    0.1351	   -0.0111
    2.5515	    0.1354	   -0.0052
    2.5550	    0.1346	   -0.0094
    2.5585	    0.1349	   -0.0055
    2.5620	    0.1342	   -0.0121
    2.5655	    0.1343	   -0.0039
    2.5690	    0.1337	   -0.0117
    2.5725	    0.1335	   -0.0061
    2.5760	    0.1329	   -0.0093
    2.5795	    0.1329	   -0.0074
    2.5830	    0.1327	   -0.0078
    2.5865	    0.1321	   -0.0099
    2.5900	    0.1324	   -0.0060
    2.5935	    0.1319	   -0.0086
    2.5970	    0.1317	   -0.0080
    2.6005	    0.1312	   -0.0095
    2.6040	    0.1314	   -0.0083
    2.6075	    0.1307	   -0.0087
    2.6110	    0.1307	   -0.0070
    2.6145	    0.1302	   -0.0091
    2.6180	    0.1304	   -0.0066
    2.6215	    0.1295	   -0.0109
    2.6250	    0.1297	   -0.0057
    2.6285	    0.1291	   -0.0101
    2.6320	    0.1292	   -0.0066
    2.6355	    0.1288	   -0.0089
    2.6390	    0.1286	   -0.0064
    2.6425	    0.1284	   -0.0097
    2.6460	    0.1281	   -0.0093
    2.6495	    0.1275	   -0.0074
    2.6530	    0.1272	   -0.0109
    2.6565	    0.1273	   -0.0060
    2.6600	    0.1267	   -0.0105
    2.6635	    0.1269	   -0.0059
